keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#seriea,en,Popsfootball,@popsfootball1,2022-03-30 23:11:06+00:00,,"Fiorentina want to sign Krzysztof Piatek from Hertha Berlin on a permanent deal, they have an option to buy for €15 million, but would like to bring the price a little lower🟣🇵🇱
[ @NicoSchira ]

#SerieA #Fiorentina #HerthaBSC #Bundesliga https://t.co/x1JKlOQqVu",/SerieA/Fiorentina/HerthaBSC/Bundesliga,1,0,1,30/03/2022,23:11,positive
#seriea,en,footballitalia,@footballitalia,2022-03-30 23:01:22+00:00,,Thursday's Italian #Calcio headlines in English https://t.co/zIRqgNDb4W #ACMilan #FCIM #Juventus #Napoli #Atalanta #ASRoma #Lazio #SerieA #SerieATIM #PSG #CR7 #Azzurri https://t.co/HyYz7HCN8e,/Calcio/ACMilan/FCIM/Juventus/Napoli/Atalanta/ASRoma/Lazio/SerieA/SerieATIM/PSG/CR7/Azzurri,4,3,9,30/03/2022,23:01,neutral
#seriea,en,IT-football,@football_bot_IT,2022-03-30 23:00:24+00:00,,Football news in Italian #football #calcio #Italian #Italy #SerieA #Followback #TeamFollowBack #TrophyManager https://t.co/5Ii8OAKCvj,/football/calcio/Italian/Italy/SerieA/Followback/TeamFollowBack/TrophyManager,1,0,1,30/03/2022,23:00,neutral
#seriea,en,footyfreaks17,@footyfreaks17,2022-03-30 22:02:40+00:00,FOOTBALL,"How the major leagues are going rn 😂
#premierleague #laliga #bundesliga #seriea #ligue1 https://t.co/kyYqnoZGO4",/premierleague/laliga/bundesliga/seriea/ligue1,1,0,0,30/03/2022,22:02,neutral
#seriea,en,Frank,@SerieA_Aust,2022-03-30 21:55:43+00:00,"New South Wales, Australia",Fantastic work @HenryBellCalcio and @NapoliTickets 👏💙 #SerieA #Napoli https://t.co/JPwDdRnNWE,/SerieA/Napoli,1,0,1,30/03/2022,21:55,positive
#seriea,en,Frank,@SerieA_Aust,2022-03-30 21:53:36+00:00,"New South Wales, Australia",Well worth a listen regardless of who you support. Another great show via @ToroRob76 and @PietroNato 🐂👏 #SerieA #Calcio #Torino https://t.co/KoS01s1Yaf,/SerieA/Calcio/Torino,1,0,1,30/03/2022,21:53,positive
#seriea,en,Serie A Chronicles,@serieAchronpod,2022-03-30 21:34:00+00:00,United Kingdom,"FREE Chronicles Tifosi Patreon Club Deep-dive episode | #Empoli: A Beautiful Club

Nicky and Mina explore Tuscany's #Azzurri of Empoli FC. A recent history in #SerieA beginning with the rise of Maurizio Sarri. 
https://t.co/LdyqNH7aWP",/Empoli/Azzurri/SerieA,1,0,0,30/03/2022,21:34,positive
#seriea,en,Stefano Cioffi💫,@stefxcioffi,2022-03-30 21:18:53+00:00,"Toronto, Ontario","One of my most prized collectable pieces has got to be this Dries (Ciro) Mertens signed Napoli jersey with his record goal scorer patch.💙🔥
(Plus the picture and card)
#ForzaNapoliSempre #SerieA https://t.co/tHKBu8ax27",/ForzaNapoliSempre/SerieA,5,4,43,30/03/2022,21:18,positive
#seriea,en,Far From Vesuvius Network,@FarFromVesuvius,2022-03-30 20:21:13+00:00,Worldwide 🌍,"Season 21/22 - In The Shadow Of Vesuvio - Episode 4: Benvenuto Ciro Romeo Mertens

Apple https://t.co/QfieKiMiVb

Spotify https://t.co/4v0lszGkLY

Podbean https://t.co/8uTx0nlUzG

#AtalantaNapoli #SerieA #ForzaNapoliSempre #WCQ #ItaliaMacedoniadelNord https://t.co/lXAw0Xb3YG",/AtalantaNapoli/SerieA/ForzaNapoliSempre/WCQ/ItaliaMacedoniadelNord,5,4,6,30/03/2022,20:21,neutral
#seriea,en,Football Memories,@FM_Twittah,2022-03-30 19:33:00+00:00,Italia,"The FIFA Player of the Year Award 2004-&gt;2006 🤩 Which is the best trio❓

#footballmemories #zidane #ronaldinho #championsleague #ucl #uefa #seriea #laliga #premierleague #juventus #serieatim #calcioitaliano #wearecalcio #cannavaro #nazionale #azzurri #lampard #etoo https://t.co/rwIi4dRCsP",/footballmemories/zidane/ronaldinho/championsleague/ucl/uefa/seriea/laliga/premierleague/juventus/serieatim/calcioitaliano/wearecalcio/cannavaro/nazionale/azzurri/lampard/etoo,1,0,0,30/03/2022,19:33,positive
#seriea,en,footballitalia,@footballitalia,2022-03-30 19:27:52+00:00,,"Milan President Paolo Scaroni sets a deadline and warns the local authorities that they want a new stadium built ‘by 2027-28,’ whether it’s in Milan or outside the city https://t.co/xscelATad1 #ACMilan #FCIM #SerieA #SerieATIM #Calcio",/ACMilan/FCIM/SerieA/SerieATIM/Calcio,4,3,21,30/03/2022,19:27,neutral
#seriea,en,Michel Sakr,@Michel_Calcio,2022-03-30 19:27:09+00:00,"Beirut, Lebanon","🏴🏳️ The #Bianconeri Have Reignited Their Interest In Their Longtime Transfer Target, Gabriel #Jesus.

#SerieA #Juventus #football #calciomercato #transfermarket #transfernews #italy #Juve 
https://t.co/NbTSyMUl2Y",/Bianconeri/Jesus/SerieA/Juventus/football/calciomercato/transfermarket/transfernews/italy/Juve,1,0,0,30/03/2022,19:27,positive
#seriea,en,footballitalia,@footballitalia,2022-03-30 19:07:41+00:00,,"Genoa coach Alexander Blessin is trying to create a Red Bull vibe at the Serie A club, ensuring their youth teams all play the same tactical system https://t.co/l1yQ6mid2o #Genoa #SerieA #SerieATIM #Calcio",/Genoa/SerieA/SerieATIM/Calcio,3,2,10,30/03/2022,19:07,positive
#seriea,en,Milanista,@VickCasciavit,2022-03-30 18:41:11+00:00,bogor indonesia,Can he do it in #SerieA? We dare you @lewy_official 😏 https://t.co/uNUsqNWDj2,/SerieA,1,0,0,30/03/2022,18:41,neutral
#seriea,en,Kinetic Foundation,@Kinetic_Coach,2022-03-30 18:28:07+00:00,"London, UK","𝗞𝗶𝗻𝗲𝘁𝗶𝗰 𝗨𝟭𝟲 𝗖𝗮𝗹𝗲𝗯 𝗖𝗮𝗽𝗼𝗻𝗲 𝗱𝗼𝗶𝗻𝗴 𝗵𝗶𝘀 𝘁𝗵𝗶𝗻𝗴 𝗶𝗻 𝗠𝗶𝗹𝗮𝗻! ⚡️

Caleb showcasing his talent for AC Milan at Vismara Sports Center, the headquarters of @acmilan youth team ⚽️🇮🇹 https://t.co/Dk8T9KKb6U

#KineticAcademy #FootballAcademy #Milan #SerieA https://t.co/BToVlcmT1e",/KineticAcademy/FootballAcademy/Milan/SerieA,2,1,3,30/03/2022,18:28,positive
#seriea,en,Italian Football Grounds,@ItalianGrounds,2022-03-30 18:26:23+00:00,,"Renato Dall'Ara Stadium
Home to Bologna F.C. 1909 🔵🔴
Capacity: 38,279
The legend is Roberto Baggio had 1 season at Bologna scoring 22 goal in 30 appearances #Bologna #SerieA #stadiums #Stadia #groundhopping #footballgrounds https://t.co/bnx8UuDnle",/Bologna/SerieA/stadiums/Stadia/groundhopping/footballgrounds,1,0,0,30/03/2022,18:26,neutral
#seriea,en,TheNewsHOOK,@thenewshooked,2022-03-30 18:26:18+00:00,N.Y.,"Paul Pogba facing huge pay cut to leave Man Utd as Juventus set maximum wage
#News #Business #Dybala #France #EuropaLeague #SerieA #ManchesterUnitedforJuventus #PauloDybala #Calciomercato #PaulPogba #CoppaItalia
https://t.co/NAjkcdqua8",/News/Business/Dybala/France/EuropaLeague/SerieA/ManchesterUnitedforJuventus/PauloDybala/Calciomercato/PaulPogba/CoppaItalia,1,0,0,30/03/2022,18:26,negative
#seriea,en,footballitalia,@footballitalia,2022-03-30 18:21:09+00:00,,"Former Fiorentina, Roma and Inter legend Gabriel Batistuta had his assets frozen in Argentina over approximately €32m of unpaid taxes https://t.co/ItcKaLuTtA #Fiorentina #ASRoma #FCIM #Argentina #SerieA #SerieATIM #Calcio",/Fiorentina/ASRoma/FCIM/Argentina/SerieA/SerieATIM/Calcio,1,0,8,30/03/2022,18:21,positive
#seriea,en,FootiePunks,@footiepunks,2022-03-30 18:10:19+00:00,,"Hey everyone! Are you a member of our discord server? Almost 100 people there, come join us for footie chat and be part of the future of FootiePunks! - https://t.co/cPmAWkGdEK

#NFT #NFTCommunity #OpenSeaNFT #PremierLeague #SerieA #LaLiga #Ligue1 https://t.co/tV8Csf2xnv",/NFT/NFTCommunity/OpenSeaNFT/PremierLeague/SerieA/LaLiga/Ligue1,1,0,8,30/03/2022,18:10,negative
#seriea,en,Michel Sakr,@Michel_Calcio,2022-03-30 18:05:19+00:00,"Beirut, Lebanon","🏳️🏴 #Allegri Has Several Selection Headaches Ahead Of #Juventus 🆚 #Inter. 

#SerieA #Juventusinter #football #italy #Juve 
https://t.co/Y6aFalnJiu",/Allegri/Juventus/Inter/SerieA/Juventusinter/football/italy/Juve,1,0,0,30/03/2022,18:05,neutral
